scenario,rep,provider_gen,model_gen,team_id,severity,code,detail
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01624,HIGH,ARTIFACT_MISSING,"Thread TH2 is missing a reference to artifact T11 in its messages, which is required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,HIGH,COUNT,"4 out of 5 threads are below the minimum message count of 16. TH1 has 15, TH2 has 15, TH3 has 13, and TH4 has 13 messages."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01626,HIGH,ARTIFACT_MISSING,"In thread TH5, the mandatory artifact 'T12' is not referenced in any message's artifact_refs."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,HIGH,PARTICIPATION_MISSING,Participants with _id 185576 and 263727 never speak in the entire channel.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,HIGH,COUNT,"Thread TH1 has 13 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,HIGH,COUNT,"Thread TH2 has 13 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,HIGH,DECISION_MISSING,"In thread TH1, mandatory decision D2 is discussed but is not included in the thread_outcome.decisions_made array."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,HIGH,DECISION_MISSING,"In thread TH3, mandatory decision D6 is discussed but is not included in the thread_outcome.decisions_made array."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,HIGH,ARTIFACT_MISSING,"In thread TH3, mandatory artifact A5 is never referenced in any message."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,HIGH,ARTIFACT_MISSING,"In thread TH4, mandatory task T8 is never referenced in any message."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,HIGH,ARTIFACT_MISSING,"In thread TH5, mandatory task T9 is never referenced in any message."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01654,MID,INVALID_REF,"In the thread_outcome for TH1, the next_steps array contains an entry with 'task_id': 'A1', which is an artifact ID, not a task ID."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,HIGH,COUNT,"Thread TH1 has 10 messages, which is below the minimum required of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,HIGH,COUNT,"Thread TH2 has 15 messages, which is below the minimum required of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,HIGH,ARTIFACT_MISSING,"Task T4 was not referenced in any message within thread TH2, but it was required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,HIGH,ARTIFACT_MISSING,"Task T8 was not referenced in any message within thread TH3, but it was required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,HIGH,ARTIFACT_MISSING,"Tasks T9 and T11 were not referenced in any message within thread TH4, but they were required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,HIGH,ARTIFACT_MISSING,"Task T10 was not referenced in any message within thread TH5, but it was required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01662,HIGH,LEAK,Message M7 in thread TH1 contains the forbidden term 'throughput'.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,HIGH,COUNT,"Thread TH1 has 8 messages, which is below the minimum of 17."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,HIGH,COUNT,"Thread TH2 has 11 messages, which is below the minimum of 17."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,HIGH,COUNT,"Thread TH3 has 8 messages, which is below the minimum of 17."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,HIGH,COUNT,"Thread TH4 has 13 messages, which is below the minimum of 17."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01670,HIGH,ARTIFACT_MISSING,"Thread TH5 is required to reference artifact T10, but it is not mentioned in the artifact_refs of any message in the thread."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,HIGH,COUNT,"Four out of five threads are below the minimum message count of 16. TH1 has 12, TH2 has 13, TH3 has 13, and TH4 has 12 messages."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,HIGH,ARTIFACT_MISSING,"There is a systemic failure to reference any of the mandatory task artifacts (T*) in the messages. For example, TH1 is missing T1 and T2; TH2 is missing T1 and T5; TH3 is missing T3, T4, and T8; TH4 is missing T6 and T7; TH5 is missing T9, T10, T11, and T12."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01709,HIGH,ARTIFACT_MISSING,Thread TH4 fails to reference the mandatory artifact A8.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,HIGH,COUNT,"Thread TH2 has 12 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,HIGH,COUNT,"Thread TH3 has 12 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,HIGH,COUNT,"Thread TH5 has 13 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,HIGH,DECISION_MISSING,Mandatory decision D2 is missing from thread TH1. It is not referenced in any message's decision_refs and is not included in the thread_outcome.decisions_made.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,HIGH,DECISION_MISSING,"Mandatory decision D4 in thread TH2 is included in the thread_outcome but is not referenced in any message's decision_refs, which is a blueprint violation."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,HIGH,ARTIFACT_MISSING,Mandatory artifact A4 is not referenced in any message in thread TH3.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,HIGH,ARTIFACT_MISSING,Mandatory artifact T11 is not referenced in any message in thread TH5.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01725,HIGH,ARTIFACT_MISSING,Mandatory artifact T12 is not referenced in any message in thread TH5.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,HIGH,COUNT,"Thread TH2 has 10 messages, which is below the minimum required of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,HIGH,COUNT,"Thread TH3 has 14 messages, which is below the minimum required of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,HIGH,COUNT,"Thread TH5 has 14 messages, which is below the minimum required of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,HIGH,ARTIFACT_MISSING,"In thread TH3, mandatory artifact 'A4' was not referenced in any message."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,HIGH,ARTIFACT_MISSING,"In thread TH3, mandatory artifact 'T4' was not referenced in any message."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01787,LOW,COUNT,"Thread TH1 has 16 messages, which is below the blueprint's target range of [18, 26]."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01797,HIGH,COUNT,"Thread TH2 has 13 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01797,HIGH,COUNT,"Thread TH4 has 13 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01797,HIGH,ARTIFACT_MISSING,"Thread TH4 is missing a reference to artifact T12, which is listed in the blueprint's artifacts_to_reference."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01797,HIGH,ARTIFACT_MISSING,"Thread TH5 is missing a reference to artifact T6, which is listed in the blueprint's artifacts_to_reference."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01875,HIGH,COUNT,"Thread TH2 has 15 messages, which is below the minimum required of 18."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01875,HIGH,ARTIFACT_MISSING,"Thread TH2 is missing a reference to artifact T4 in the messages' artifact_refs, which is required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01875,HIGH,ARTIFACT_MISSING,"Thread TH3 is missing references to artifacts T3, T5, and T11 in the messages' artifact_refs, which are required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01875,HIGH,ARTIFACT_MISSING,"Thread TH4 is missing references to artifacts T9 and T10 in the messages' artifact_refs, which are required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01875,HIGH,INVALID_REF,"Message M79 in thread TH4 references artifact 'A12', which does not exist in the project_pack."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01895,HIGH,COUNT,"All threads are significantly below the minimum required message count of 15. The counts are: TH1 (7), TH2 (9), TH3 (7), TH4 (6), TH5 (9)."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01895,HIGH,ARTIFACT_MISSING,Thread TH2 fails to reference mandatory artifacts A3 and T7 from the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01905,HIGH,COUNT,"Thread TH1 has 11 messages, which is below the minimum required of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01905,HIGH,ARTIFACT_MISSING,Thread TH3 does not reference the mandatory artifact 'A6' as required by the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01905,HIGH,ARTIFACT_MISSING,Thread TH5 does not reference the mandatory artifact 'T12' as required by the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01905,HIGH,LEAK,"The forbidden term 'score' is used multiple times (e.g., M12, M14, M15). The term 'scorecard' is also used frequently."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01905,HIGH,LEAK,"The forbidden term 'scenario' is used multiple times throughout the conversation (e.g., M1, M5, M10, M29)."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01931,HIGH,COUNT,"Multiple threads are below the minimum message count. TH2 has 11 messages (min 16), TH4 has 14 (min 16), and TH5 has 13 (min 16). Additionally, TH1 (17) and TH3 (16) are outside their target ranges."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01931,HIGH,ARTIFACT_MISSING,"Multiple threads are missing mandatory artifact references specified in the blueprint. TH2 is missing A3 and T2. TH3 is missing T4, T6, and T8. TH4 is missing A8."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01931,HIGH,LEAK,Message M2 contains the forbidden term 'scores'.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01931,HIGH,INVALID_REF,"The 'next_steps' in multiple thread outcomes reference artifact IDs instead of task IDs. TH3 references 'A7', and TH5 references 'A4' and 'A6'."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01974,HIGH,ARTIFACT_MISSING,Artifact T1 ('Define and approve the cross-site quality management framework and governance model') is mandatory for thread TH1 but was not referenced in any message's artifact_refs.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01974,HIGH,ARTIFACT_MISSING,Artifact T12 ('Create and publish a quick-reference checklist for site supervisors') is mandatory for thread TH5 but was not referenced in any message's artifact_refs.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_01974,HIGH,INVALID_REF,"Message M14 in thread TH1 incorrectly references decision D7 in its `decision_refs`. D7 is a mandatory decision for thread TH4, not TH1."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02033,HIGH,COUNT,"Thread TH2 has 12 messages, which is below the minimum of 18."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02033,HIGH,COUNT,"Thread TH3 has 16 messages, which is below the minimum of 18."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02033,HIGH,COUNT,"Thread TH4 has 13 messages, which is below the minimum of 18."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02033,HIGH,ARTIFACT_MISSING,Thread TH2 is missing the mandatory artifact reference 'A6' from the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02033,HIGH,ARTIFACT_MISSING,Thread TH3 is missing the mandatory artifact reference 'T4' from the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02033,HIGH,ARTIFACT_MISSING,"Thread TH5 is missing the mandatory artifact references 'A4', 'A7', and 'T11' from the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02060,HIGH,COUNT,"Thread TH2 has 13 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02060,HIGH,COUNT,"Thread TH3 has 14 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02060,HIGH,COUNT,"Thread TH5 has 13 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02060,HIGH,LEAK,"The forbidden term 'score' appears in messages M8, M21, M22, M29, M46, and M63."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02060,HIGH,ARTIFACT_MISSING,Thread TH2 is missing a reference to artifact T2 in its messages.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02060,HIGH,ARTIFACT_MISSING,"Thread TH3 is missing references to artifacts T3, T6, and T12 in its messages."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02060,HIGH,ARTIFACT_MISSING,Thread TH5 is missing a reference to artifact T11 in its messages.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02205,HIGH,ARTIFACT_MISSING,"In thread TH2, the mandatory artifact_to_reference 'T12' is not mentioned in the artifact_refs of any message."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02205,HIGH,DECISION_MISSING,"In thread TH5, the mandatory_decision 'D1' is not referenced in the decision_refs of any message, although it appears in the thread_outcome."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02217,HIGH,COUNT,"Thread TH1 has 12 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02217,HIGH,COUNT,"Thread TH2 has 10 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02217,HIGH,COUNT,"Thread TH3 has 9 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02217,HIGH,COUNT,"Thread TH4 has 11 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02217,HIGH,COUNT,"Thread TH5 has 10 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,COUNT,"Thread TH1 has 13 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,COUNT,"Thread TH2 has 13 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,COUNT,"Thread TH3 has 11 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,COUNT,"Thread TH4 has 12 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,COUNT,"Thread TH5 has 12 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,ARTIFACT_MISSING,Thread TH2 is missing required references to artifacts A3 and T2 from the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,ARTIFACT_MISSING,Thread TH4 is missing required references to artifacts T8 and T9 from the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,ARTIFACT_MISSING,Thread TH5 is missing required references to artifacts T9 and T10 from the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,DECISION_MISSING,"In thread TH4, mandatory decision D7 is present in the thread_outcome but is not referenced in any message's decision_refs."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02265,HIGH,LEAK,"The text contains forbidden terms and concepts: 'score'/'scoring' (e.g., M1, M5, M7), 'scenario' (e.g., M14, M26), explicit leveling 'Tier 1 (high potential), Tier 2 (medium)' (M5), and percentages used as metrics '61% conversion rate' (M50, M53)."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02329,HIGH,COUNT,"Thread TH1 has 10 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02329,HIGH,COUNT,"Thread TH2 has 11 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02329,HIGH,COUNT,"Thread TH3 has 9 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02329,HIGH,COUNT,"Thread TH4 has 8 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02329,HIGH,COUNT,"Thread TH5 has 13 messages, which is below the minimum of 16."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02329,HIGH,ARTIFACT_MISSING,Thread TH2 does not reference artifact T5 as required by the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02348,HIGH,COUNT,"4 out of 5 threads are below the minimum message count of 18. TH1 has 15 messages, TH2 has 14, TH3 has 15, and TH4 has 14."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02348,HIGH,ARTIFACT_MISSING,"Thread TH4 is required to reference artifact A3, but it is not mentioned in any of the thread's messages."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,PARTICIPATION_MISSING,Participant with _id 552174 did not send any messages in the channel.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,COUNT,"Thread TH2 has 14 messages, which is below the minimum required of 18."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,COUNT,"Thread TH3 has 12 messages, which is below the minimum required of 18."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,COUNT,"Thread TH4 has 14 messages, which is below the minimum required of 18."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,COUNT,"Thread TH5 has 16 messages, which is below the minimum required of 18."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,ARTIFACT_MISSING,"Thread TH2 is missing required references to artifacts: T2, T3."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,ARTIFACT_MISSING,Thread TH3 is missing a required reference to artifact: T4.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,ARTIFACT_MISSING,"Thread TH4 is missing required references to artifacts: A6, A7, T8."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,HIGH,ARTIFACT_MISSING,Thread TH5 is missing a required reference to artifact: A8.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02399,LOW,VOICE_SIMILARITY,"The participants' voices are somewhat similar, with a consistently professional and task-oriented tone that lacks strong differentiation between individuals, especially those in the same role."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02422,HIGH,COUNT,"Thread TH2 has 11 messages, which is below the minimum of 15 messages per thread."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02422,HIGH,COUNT,"Thread TH3 has 11 messages, which is below the minimum of 15 messages per thread."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02422,HIGH,COUNT,"Thread TH4 has 12 messages, which is below the minimum of 15 messages per thread."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02422,HIGH,COUNT,"Thread TH5 has 12 messages, which is below the minimum of 15 messages per thread."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02422,HIGH,ARTIFACT_MISSING,"Thread TH4 does not reference tasks T8 and T5 in any message's artifact_refs, as required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02483,HIGH,COUNT,"Thread TH1 has 11 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02483,HIGH,COUNT,"Thread TH2 has 11 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02483,HIGH,COUNT,"Thread TH3 has 7 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02483,HIGH,COUNT,"Thread TH4 has 7 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02483,HIGH,COUNT,"Thread TH5 has 9 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02483,HIGH,LEAK,"The forbidden term 'performance' appears multiple times in messages M7, M23, M25, M26, M27, M29."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02493,HIGH,COUNT,"Thread TH2 has 13 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02493,HIGH,ARTIFACT_MISSING,Thread TH2 is missing the mandatory artifact reference to 'T3'.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02493,HIGH,ARTIFACT_MISSING,Thread TH5 is missing the mandatory artifact references to 'T8' and 'T10'.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02495,HIGH,ARTIFACT_MISSING,"In thread TH2, artifact T9 ('Create quick reference guide for office clerks on payroll-related forms') is required by the blueprint but is not referenced in any message's artifact_refs. The conversation discusses creating A6, which is the output of T9, but the task itself is not referenced."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02495,HIGH,ARTIFACT_MISSING,"In thread TH4, artifact A4 ('Monthly Payroll Close Checklist') is required by the blueprint but is not referenced in any message's artifact_refs."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02495,HIGH,ARTIFACT_MISSING,"In thread TH4, artifact T10 ('Align invoice issuing process with new document workflow') is required by the blueprint but is not referenced in any message's artifact_refs. The conversation does not discuss the invoice process."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02506,HIGH,COUNT,"Thread TH1 has 10 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02506,HIGH,COUNT,"Thread TH2 has 11 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02506,HIGH,COUNT,"Thread TH3 has 7 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02506,HIGH,COUNT,"Thread TH4 has 12 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02506,HIGH,COUNT,"Thread TH5 has 10 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02506,HIGH,ARTIFACT_MISSING,"Thread TH3 is missing a reference to artifact T6, which is mandatory in the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02506,HIGH,ARTIFACT_MISSING,"Thread TH4 is missing references to artifacts T7, T8, A8, which are mandatory in the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,COUNT,"Thread TH1 has 12 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,COUNT,"Thread TH2 has 10 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,COUNT,"Thread TH3 has 9 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,COUNT,"Thread TH4 has 11 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,COUNT,"Thread TH5 has 12 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,LEAK,"The forbidden term 'performance' appears in messages M13, M20, M43, and M54."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,LEAK,The forbidden term 'score' appears in message M20 ('lead quality scores').
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,ARTIFACT_MISSING,Thread TH1 is missing a mandatory reference to artifact T2.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,ARTIFACT_MISSING,Thread TH3 is missing a mandatory reference to artifact T8.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02558,HIGH,ARTIFACT_MISSING,Thread TH4 is missing a mandatory reference to artifact T9.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02574,HIGH,PARTICIPATION_MISSING,Participant with _id 472865 did not send any messages in the channel.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02574,HIGH,COUNT,"All 5 threads are below the minimum message count of 14. The message counts are: TH1 (10), TH2 (11), TH3 (8), TH4 (9), TH5 (9)."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02574,HIGH,ARTIFACT_MISSING,Thread TH2 is missing a reference to artifact T2 as required by the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02574,HIGH,ARTIFACT_MISSING,Thread TH3 is missing references to artifacts T4 and A6 as required by the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02574,HIGH,ARTIFACT_MISSING,Thread TH4 is missing a reference to artifact A6 as required by the blueprint.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02574,HIGH,DECISION_MISSING,"Thread TH4 is missing mandatory decision D8 in the thread_outcome.decisions_made list, although it was referenced in messages M36 and M37."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02614,HIGH,ARTIFACT_MISSING,"Thread TH1 is missing a reference to artifact A8, which is required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02614,HIGH,ARTIFACT_MISSING,"Thread TH3 is missing a reference to task T5, which is required by the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02614,LOW,COUNT,"Thread TH3 has 24 messages, which is slightly above the target range of [15, 22] specified in the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02614,LOW,COUNT,"Thread TH4 has 23 messages, which is above the target range of [15, 20] specified in the blueprint."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02670,LOW,INCONSISTENCY,"In thread TH2, the number of messages is 17, which is below the target range of [20, 30] specified in the blueprint. However, it is still within the global expected range of [16, 30]."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02670,LOW,INVALID_REF,"In thread TH3, message M36 references artifact T2, which is not listed in the blueprint's `artifacts_to_reference` for that specific thread. The reference is contextually plausible but technically a deviation."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02678,HIGH,COUNT,"Thread TH1 has 14 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02678,HIGH,COUNT,"Thread TH2 has 13 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02678,HIGH,COUNT,"Thread TH3 has 11 messages, which is below the minimum of 15."
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02678,HIGH,ARTIFACT_MISSING,Thread TH1 is missing a reference to artifact T2 in the messages.
S_random_with_latents,rep_12,claude,claude-haiku-4-5,HIGH_02678,HIGH,ARTIFACT_MISSING,Thread TH1 is missing a reference to artifact T6 in the messages.
